,longitude,latitude,mineral_type,mineral_grade,institution,city,province,object_name,hypotherical_resource,inferred_resource,indicated_resource,measured_resource,total_resource,probable_reserve,proven_reserve,total_reserve,units,year_measured
,104.164144,-2.697713,Batubara,Sedang (5100-6100),Swasta,Musi Banyuasin,Sumatera Selatan,Batubara Langkap 1,0,101.9,148,126.4,376.3,83.44,95.17,178.61,Juta Ton,2022
,114.36664,-0.903849,Batubara,Sedang (5100-6100),Swasta,Kapuas,Kalimantan Tengah,Batubara Barunang,0,0.83,1.15,21.36,23.34,0,14.05,14.05,Juta Ton,2022
,114.576715,-1.141483,Batubara,Sedang (5100-6100),Swasta,Barito Utara,Kalimantan Tengah,Batubara Lemo I B,0,5.484,18.347,5.654,29.485,9.1,5.95,15.05,Juta Ton,2022
,114.700419,-1.099426,Batubara,Sedang (5100-6100),Swasta,Barito Utara,Kalimantan Tengah,Batubara Lemo I C,0,0.215,0.3,5.041,5.556,4.515,4.876,9.391,Juta Ton,2022
,114.74238,-1.112341,Batubara,Sedang (5100-6100),Swasta,Barito Utara,Kalimantan Tengah,Batubara Lemo I D,0,0,2.87,0,2.87,2.87,0,2.87,Juta Ton,2022
,114.922898,-0.996184,Batubara,Sedang (5100-6100),Swasta,Barito Utara,Kalimantan Tengah,Batubara Hajak,0,20.244,18.387,14.376,53.007,16.9,13.124,30.024,Juta Ton,2022
,114.941502,-3.90675,Batubara,Sedang (5100-6100),Swasta,Tanah Laut,Kalimantan Selatan,Batubara Batalang 2,0,3.78,1.85,1.561,7.191,1.54,2.691,4.231,Juta Ton,2022
,114.969036,-0.674224,Batubara,Sedang (5100-6100),Swasta,Barito Utara,Kalimantan Tengah,Batubara Benao Hilir 1,0,1.82,4.69,1.43,7.94,2.61,0,2.61,Juta Ton,2022
,114.970814,-0.651451,Batubara,Sedang (5100-6100),Swasta,Barito Utara,Kalimantan Tengah,Batubara Benao Hilir 2,0,0,0,0.465,0.465,0.06,0.19,0.25,Juta Ton,2022
,114.980605,-0.833393,Batubara,Sedang (5100-6100),Swasta,Barito Utara,Kalimantan Tengah,Batubara Juju Baru 1,0,7.013,14.923,15.336,37.272,13.923,11.335,25.258,Juta Ton,2022
,115.001133,-3.826266,Batubara,Sedang (5100-6100),Swasta,Tanah Laut,Kalimantan Selatan,Batubara Damit Hulu 2,0,0.063,0.435,2.886,3.384,0.003,1.18,1.183,Juta Ton,2022
,115.021363,-3.202386,Batubara,Sedang (5100-6100),Swasta,Banjar,Kalimantan Selatan,Batubara Garis Hanyar 3,0,10.73,8.938,8.1,27.768,10.47,3.16,13.63,Juta Ton,2022
,115.026194,-3.239798,Batubara,Sedang (5100-6100),Swasta,Banjar,Kalimantan Selatan,Batubara Lok Tamu,0,21.17,17.641,12.937,51.748,0,9.278,9.278,Juta Ton,2022
,115.0409,-0.661829,Batubara,Sedang (5100-6100),Swasta,Barito Utara,Kalimantan Tengah,Batubara Muara Inu 2,0,12,16.4,9.9,38.3,10.47,3,13.47,Juta Ton,2022
,115.168547,-1.088301,Batubara,Sedang (5100-6100),Swasta,Barito Utara,Kalimantan Tengah,Batubara Sabuh 3,0,2.706,3.956,8.573,15.235,0,1.896,1.896,Juta Ton,2022
,115.17485,-3.036625,Batubara,Sedang (5100-6100),Swasta,Tapin,Kalimantan Selatan,Batubara Pantaicabe 2,0,0,1.333,5.226,6.559,1.263,4.77,6.033,Juta Ton,2022
,115.184028,-3.718958,Batubara,Sedang (5100-6100),Swasta,Tanah Laut,Kalimantan Selatan,Batubara Riam Adungan 5,0,0,0,0,0,0.465023,1.88,2.345023,Juta Ton,2022
,115.189433,-1.221135,Batubara,Sedang (5100-6100),Swasta,Barito Utara,Kalimantan Tengah,Batubara Jaman 2,0,32,60,14.998,106.998,24,7.998,31.998,Juta Ton,2022
,115.202122,-1.826982,Batubara,Sedang (5100-6100),Swasta,Barito Timur,Kalimantan Tengah,Batubara Rodok,0,26.834,12.813,6.534,46.181,1.935,3.306,5.241,Juta Ton,2022
,115.210688,-2.088731,Batubara,Sedang (5100-6100),Swasta,Barito Timur,Kalimantan Tengah,Batubara Dorong,0,5.2,8.875,0,14.075,3.075,0,3.075,Juta Ton,2022
,115.222683,-2.998676,Batubara,Sedang (5100-6100),Swasta,Tapin,Kalimantan Selatan,Batubara Linuh 2,0,12.3,11.02,6.32,29.64,4.29,1.4,5.69,Juta Ton,2022
,115.271201,-1.809142,Batubara,Sedang (5100-6100),Swasta,Barito Timur,Kalimantan Tengah,Batubara Netampin 3,0,30.117,23.077,9.254,62.448,0,6.533,6.533,Juta Ton,2022
,115.2946,-2.061607,Batubara,Sedang (5100-6100),Swasta,Barito Timur,Kalimantan Tengah,Batubara Ramania,0,16.8,25,0,41.8,7.45,0,7.45,Juta Ton,2022
,115.31337,-0.648599,Batubara,Sedang (5100-6100),Swasta,Barito Utara,Kalimantan Tengah,Batubara Muara Pari 3,0,0.316,0.637,2.099,3.052,20.957,35.091,56.048,Juta Ton,2022
,115.314982,-0.598468,Batubara,Sedang (5100-6100),Swasta,Barito Utara,Kalimantan Tengah,Batubara Muara Pari 4,0,67,45.03,18.44,130.47,48.29,31.51,79.8,Juta Ton,2022
,115.339157,-3.777215,Batubara,Sedang (5100-6100),Swasta,Tanah Laut,Kalimantan Selatan,Batubara Sungai Cuka 6,0,0,0,0,0,0,0,0,Juta Ton,2022
,115.340389,-3.810139,Batubara,Sedang (5100-6100),Swasta,Tanah Laut,Kalimantan Selatan,Batubara Sungai Cuka 5,0,0.708,1.375,2.084,4.167,0.58,1.344,1.924,Juta Ton,2022
,115.348474,-0.422057,Batubara,Sedang (5100-6100),Swasta,Kutai Barat,Kalimantan Timur,Batubara Dempar 2,0,8.04,3.91,8.99,20.94,0.858,5.326,6.184,Juta Ton,2022
,115.356812,-0.510931,Batubara,Sedang (5100-6100),Swasta,Kutai Barat,Kalimantan Timur,Batubara Mantar 2,0,19.204,61.374,16.74,97.318,47.083,15.94,63.023,Juta Ton,2022
,115.473848,-3.733847,Batubara,Sedang (5100-6100),Swasta,Tanah Bumbu,Kalimantan Selatan,Batubara Al Kautsar 2,0,6.7609,3.509,6.6458,16.9157,1.634,4.742,6.376,Juta Ton,2022
,115.560249,-3.705561,Batubara,Sedang (5100-6100),Swasta,Tanah Bumbu,Kalimantan Selatan,Batubara Angsana 4,0,143.794951,113.517452,95.763,353.075403,66.231,59.974,126.205,Juta Ton,2022
,115.590655,-3.612093,Batubara,Sedang (5100-6100),Swasta,Tanah Bumbu,Kalimantan Selatan,Batubara Makmur 4,0,19.506,18.53,16.701,54.737,16.701,8.484,25.185,Juta Ton,2022
,115.592281,-3.61362,Batubara,Sedang (5100-6100),Swasta,Tanah Bumbu,Kalimantan Selatan,Batubara Makmur 5,0,0.1,6.686,10.007,16.793,6.586,6.285,12.871,Juta Ton,2022
,115.613992,-3.696975,Batubara,Sedang (5100-6100),Swasta,Tanah Bumbu,Kalimantan Selatan,Batubara Bayan Sari 1,0,0.049,3.182,18.37,21.601,0.725,10.29,11.015,Juta Ton,2022
,115.631001,-3.399969,Batubara,Sedang (5100-6100),Swasta,Tanah Bumbu,Kalimantan Selatan,Batubara Teluk Kepayang 1,0,5.316,3.273,5.575,14.164,0.996,2.094,3.09,Juta Ton,2022
,115.636571,-3.655694,Batubara,Sedang (5100-6100),Swasta,Tanah Bumbu,Kalimantan Selatan,Batubara Sebamban Baru,0,4.547,4.52,5.85,14.917,0.00193,3.41,3.41193,Juta Ton,2022
,115.686768,-1.243915,Batubara,Sedang (5100-6100),Swasta,Barito Utara,Kalimantan Tengah,Batubara Berong,0,0.01,0.01,0.01,0.03,0.01,0.01,0.02,Juta Ton,2022
,115.702154,-0.160388,Batubara,Sedang (5100-6100),Swasta,Kutai Barat,Kalimantan Timur,Batubara Ongko Asa,0,31.84,35.023,28.05,94.913,24.656,22.91,47.566,Juta Ton,2022
,115.765791,-0.568048,Batubara,Sedang (5100-6100),Swasta,Kutai Barat,Kalimantan Timur,Batubara Lotaq 2,0,5.29,4.63,4.3,14.22,3.31,2.76,6.07,Juta Ton,2022
,115.90369,-2.074647,Batubara,Sedang (5100-6100),Swasta,Paser,Kalimantan Timur,Batubara Libur Dinding 2,0,4.05032,2.421056,1.426,7.897376,1.15,0.982,2.132,Juta Ton,2022
,116.109601,0.472061,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Buluk Sen,0,137.853,146.412,266.387,550.652,14.734,265.138,279.872,Juta Ton,2022
,116.169475,-1.719941,Batubara,Sedang (5100-6100),Swasta,Paser,Kalimantan Timur,Batubara Sandeley,0,1.132,1.056,0.734,2.922,0.536,0.196,0.732,Juta Ton,2022
,116.193212,-1.748133,Batubara,Sedang (5100-6100),Swasta,Paser,Kalimantan Timur,Batubara Pasir Mayang 1,0,0.017,0.017,0.181,0.215,0.016,0.178,0.194,Juta Ton,2022
,116.2038,-1.663011,Batubara,Sedang (5100-6100),Swasta,Paser,Kalimantan Timur,Batubara Tajur,0,1.173,0.897,0.69,2.76,0.655,0.59,1.245,Juta Ton,2022
,116.213236,0.397595,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Gunung Sari 5,0,78.06,111.55,299.52,489.13,48.08,224.56,272.64,Juta Ton,2022
,116.536825,0.886874,Batubara,Sedang (5100-6100),Swasta,Kutai Timur,Kalimantan Timur,Batubara Long Nyelong,0,11,37,34,82,51,0,51,Juta Ton,2022
,116.680832,1.289525,Batubara,Sedang (5100-6100),Swasta,Kutai Timur,Kalimantan Timur,Batubara Benhes 2,0,1.5,5.7,14.2,21.4,1.3,1.5,2.8,Juta Ton,2022
,116.753186,1.13465,Batubara,Sedang (5100-6100),Swasta,Kutai Timur,Kalimantan Timur,Batubara Benhes 3,0,176.8,672.8,482.5,1332.1,447.28,475.12,922.4,Juta Ton,2022
,116.756178,1.220246,Batubara,Sedang (5100-6100),Swasta,Kutai Timur,Kalimantan Timur,Batubara Long Wehea 1,0,117.2,788.4,866.6,1772.2,179.81,1240.14,1419.95,Juta Ton,2022
,116.769406,0.830357,Batubara,Sedang (5100-6100),Swasta,Kutai Timur,Kalimantan Timur,Batubara Marah Haloq 3,0,10.4,15.42,13.65,39.47,15.42,13.65,29.07,Juta Ton,2022
,116.77666,1.257974,Batubara,Sedang (5100-6100),Swasta,Kutai Timur,Kalimantan Timur,Batubara Long Wehea 2,0,19.5,69.7,71.3,160.5,10.92,22.95,33.87,Juta Ton,2022
,116.784001,1.171083,Batubara,Sedang (5100-6100),Swasta,Kutai Timur,Kalimantan Timur,Batubara Long Wehea 3,0,120.2,1238,1257.3,2615.5,1957,226.9,2183.9,Juta Ton,2022
,116.831405,1.151782,Batubara,Sedang (5100-6100),Swasta,Kutai Timur,Kalimantan Timur,Batubara Long Wehea 4,0,92.7,226.4,355.9,675,0,294.59,294.59,Juta Ton,2022
,116.945101,-1.095726,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Tani Bakti 1,0,0.15,0.3,2.5,2.95,0.28,1.57,1.85,Juta Ton,2022
,117.009707,-1.008409,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Sei Merdeka 3,0,2.86,2.2,0.85,5.91,0.034,0.301,0.335,Juta Ton,2022
,117.020548,-1.0875,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Ambarawang Laut 2,0,3.463,2.957,2.843,9.263,1.523,1.286,2.809,Juta Ton,2022
,117.031843,-0.756818,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Batuah,0,0.25,2.29746,1.42254,3.97,0.465099,0.237,0.702099,Juta Ton,2022
,117.094803,-0.252907,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Buana Jaya 2,0,2.464,5.433,27.673,35.57,2.75,22.67,25.42,Juta Ton,2022
,117.099402,-0.797599,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Teluk Dalam 6,0,0.396,0.822,8.09,9.308,0.86,3.944,4.804,Juta Ton,2022
,117.126645,-0.412133,Batubara,Sedang (5100-6100),Swasta,Kota Samarinda,Kalimantan Timur,Batubara Sempaja Utara,0,4.065,1.678,0.63,6.373,0.01,0.17,0.18,Juta Ton,2022
,117.144381,-0.534801,Batubara,Sedang (5100-6100),Swasta,Kota Samarinda,Kalimantan Timur,Batubara Rapak Dalam,0,0,0,0.246891,0.246891,0,0.246891,0.246891,Juta Ton,2022
,117.157857,-0.200176,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Mulawarman 2,0,6.55,13.193,41.76,61.503,10.05,31.37,41.42,Juta Ton,2022
,117.171067,-0.724588,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Jawa 3,0,5.61,7.87,13.11,26.59,5.4,1.09,6.49,Juta Ton,2022
,117.173921,2.124635,Batubara,Sedang (5100-6100),Swasta,Berau,Kalimantan Timur,Batubara Bukit Makmur,0,0,41.74,33.22,74.96,29.559,18.985,48.544,Juta Ton,2022
,117.196907,-0.355036,Batubara,Sedang (5100-6100),Swasta,Kota Samarinda,Kalimantan Timur,Batubara Sungai Siring 4,0,2.686,1.128,0.965,4.779,0.789,0.824,1.613,Juta Ton,2022
,117.200578,2.15432,Batubara,Sedang (5100-6100),Swasta,Berau,Kalimantan Timur,Batubara Harapan Jaya,0,9.23,15.05,78.88,103.16,3.878,54.804,58.682,Juta Ton,2022
,117.226814,-0.444986,Batubara,Sedang (5100-6100),Swasta,Kota Samarinda,Kalimantan Timur,Batubara Tanah Merah 3,0,2.368,1.945,1.362,5.675,1.123,0.872,1.995,Juta Ton,2022
,117.254186,-0.600238,Batubara,Sedang (5100-6100),Swasta,Kota Samarinda,Kalimantan Timur,Batubara Bantuas 3,0,1.753,2.569,4.129,8.451,0,0.313,0.313,Juta Ton,2022
,117.305663,-0.496395,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Kutai Lama 2,0,0,0.185,0.912,1.097,0.006189,0.509,0.515189,Juta Ton,2022
,117.409761,2.113214,Batubara,Sedang (5100-6100),Swasta,Berau,Kalimantan Timur,Batubara Rantau Panjang,0,0.052,0.426,3.272,3.75,0.127,2.113,2.24,Juta Ton,2022
,117.830578,3.496613,Batubara,Sedang (5100-6100),Swasta,Bulungan,Kalimantan Utara,Batubara Bunyu Barat,0,42.95,69.24,48.02,160.21,52.21,29.92,82.13,Juta Ton,2022
,118.923715,1.027966,Batubara,Sedang (5100-6100),Swasta,Kutai Timur,Kalimantan Timur,Batubara Teluk Sumbang,0,47.679,38.882,26.397,112.958,14.325,12.892,27.217,Juta Ton,2022
,119.936131,-4.66443,Batubara,Sedang (5100-6100),Swasta,Bone,Sulawesi Selatan,Batubara Massenrenpulu,0,3.02,1.839,0.715,5.574,1.164,0.605,1.769,Juta Ton,2022
,117.195006,-0.640715,Batubara,Sedang (5100-6100),Swasta,Kota Samarinda,Kalimantan Timur,Batubara Sepaso Timur 2,0,0,1.08,3.48,4.56,0.033,2.96,2.993,Juta Ton,2022
,103.080907,-1.865045,Batubara,Sedang (5100-6100),Swasta,Batang Hari,Jambi,Batubara Batin,0,11,9,6,26,0,4.432,4.432,Juta Ton,2022
,102.95463,-1.172303,Batubara,Sedang (5100-6100),Swasta,Tanjung Jabung Barat,Jambi,Batubara Lubuk Bernai,0,0.016,0.103,0.191,0.31,0.0829,0.148,0.2309,Juta Ton,2022
,102.114163,-1.70624,Batubara,Sedang (5100-6100),Swasta,Bungo,Jambi,Batubara Sungai Beringin 3,0,0.35,0.27,0.17,0.79,0.17,0.41,0.58,Juta Ton,2022
,102.004082,-3.334135,Batubara,Sedang (5100-6100),Swasta,Bengkulu Utara,Bengkulu,Batubara Air Bayur,0,0.679,3.388,17.093,21.16,0.5,6.664,7.164,Juta Ton,2022
,114.494371,-0.755032,Batubara,Sedang (5100-6100),Swasta,Murung Raya,Kalimantan Tengah,Batubara Bahandang,0,3.196,3.81,5.409,12.415,0,0,0,Juta Ton,2022
,114.354748,-1.012439,Batubara,Sedang (5100-6100),Swasta,Kapuas,Kalimantan Tengah,Batubara Mamput 4U,0,0,0.9,3.28,4.18,0.5,2.6,3.1,Juta Ton,2022
,114.339207,-1.044436,Batubara,Sedang (5100-6100),Swasta,Kapuas,Kalimantan Tengah,Batubara Mamput 4S,0,1,5.4,19.27,25.67,0.45,15.47,15.92,Juta Ton,2022
,114.366112,-1.055313,Batubara,Sedang (5100-6100),Swasta,Kapuas,Kalimantan Tengah,Batubara Mamput 5,0,35.76,6.1,0.45,42.31,17.2,1.1,18.3,Juta Ton,2022
,114.387292,-1.075634,Batubara,Sedang (5100-6100),Swasta,Kapuas,Kalimantan Tengah,Batubara Mamput 6,0,0,0,0,0,0,0,0,Juta Ton,2022
,114.490903,-0.857535,Batubara,Sedang (5100-6100),Swasta,Kapuas,Kalimantan Tengah,Batubara Merangun,0,0,0,0,0,0,0,0,Juta Ton,2022
,114.440301,-1.148349,Batubara,Sedang (5100-6100),Swasta,Kapuas,Kalimantan Tengah,Batubara Buhut 2,0,25.118,24.457,19.31,68.885,14.915,7.93,22.845,Juta Ton,2022
,115.179079,-1.883456,Batubara,Sedang (5100-6100),Swasta,Barito Timur,Kalimantan Tengah,Batubara Karusen,0,5.626,20.922,8.32,34.868,8.32,2.8,11.12,Juta Ton,2022
,115.917369,-2.707817,Batubara,Sedang (5100-6100),Swasta,Kotabaru,Kalimantan Selatan,Batubara Bangkalaan,0,18.998,12.974,5.531,37.503,0.732,0.528,1.26,Juta Ton,2022
,115.335672,-3.695436,Batubara,Sedang (5100-6100),Swasta,Tanah Bumbu,Kalimantan Selatan,Batubara Karuh,0,0.24,2.145,1.848,4.233,0.096,0.552,0.648,Juta Ton,2022
,115.912816,-3.226753,Batubara,Sedang (5100-6100),Swasta,Tanah Bumbu,Kalimantan Selatan,Batubara Mereh,0,22.958,13.217,10.592,46.767,9.123,5.316,14.439,Juta Ton,2022
,116.32933,-3.43591,Batubara,Sedang (5100-6100),Swasta,Kotabaru,Kalimantan Selatan,Batubara Selat Sebuku 2,0,259.9,113.5,23.4,396.8,0,0,0,Juta Ton,2022
,116.028151,-3.18692,Batubara,Sedang (5100-6100),Swasta,Kotabaru,Kalimantan Selatan,Batubara Kelumpang Hilir 3,0,15.751,75.12,133.591,224.462,91.941,88.905,180.846,Juta Ton,2022
,115.026689,-3.856694,Batubara,Sedang (5100-6100),Swasta,Tanah Laut,Kalimantan Selatan,Batubara Damit Hulu,0,3.244,2.841,1.646,7.731,1.105,1.947,3.052,Juta Ton,2022
,114.999343,-3.253449,Batubara,Sedang (5100-6100),Swasta,Banjar,Kalimantan Selatan,Batubara Matraman,0,2.035,3.78,27.3,33.115,0,4.347,4.347,Juta Ton,2022
,114.75108,-4.003684,Batubara,Sedang (5100-6100),Swasta,Tanah Laut,Kalimantan Selatan,Batubara Kandangan Lama,0,9.476339,4.73817,2.369085,16.583594,3.337,0.834,4.171,Juta Ton,2022
,114.846707,-3.965125,Batubara,Sedang (5100-6100),Swasta,Tanah Laut,Kalimantan Selatan,Batubara Sabuhur,0,6.865,3.431,1.995,12.291,1.275,1.728,3.003,Juta Ton,2022
,114.973254,-3.283929,Batubara,Sedang (5100-6100),Swasta,Banjar,Kalimantan Selatan,Batubara Mataraman,0,13.775,6.887774,4.07,24.732774,4.421,3.58,8.001,Juta Ton,2022
,115.332971,-3.784409,Batubara,Sedang (5100-6100),Swasta,Tanah Laut,Kalimantan Selatan,Batubara Sungai Cuka,0,0.822,2.181,3.423,6.426,1.447,0.032,1.479,Juta Ton,2022
,115.095559,-3.120366,Batubara,Sedang (5100-6100),Swasta,Tapin,Kalimantan Selatan,Batubara Binuang,0,3.019,3.171,4.122,10.312,2.083,7.366,9.449,Juta Ton,2022
,117.63527,1.2228,Batubara,Sedang (5100-6100),Swasta,Kutai Timur,Kalimantan Timur,Batubara Utara,0,111,203,82,396,32.45,0,32.45,Juta Ton,2022
,115.97503,0.303262,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Kembang Janggut 1,0,25.925,27.289,34.111,87.325,48.044,24.502,72.546,Juta Ton,2022
,96.160602,4.533425,Batubara,Sedang (5100-6100),Swasta,Aceh Barat,Aceh,Batubara Sungai Lancong,0,5.62,2.831,2.842,11.293,4.345,2.842,7.187,Juta Ton,2022
,102.704494,-0.960233,Batubara,Sedang (5100-6100),Swasta,Indragiri Hilir,Riau,Batubara Selensen 2,0,0.26,0.23,0.22,0.71,0.21,0.21,0.42,Juta Ton,2022
,102.477107,-1.271482,Batubara,Sedang (5100-6100),Swasta,Tebo,Jambi,Batubara Ketalo 2,0,3.53,14.81,38.42,56.76,0.71,19.11,19.82,Juta Ton,2022
,117.311792,-0.034828,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Kerta Buana E,0,8.22,12.72,44.39,65.33,6.29,7.82,14.11,Juta Ton,2022
,117.162728,-0.39352,Batubara,Sedang (5100-6100),Swasta,Kota Samarinda,Kalimantan Timur,Batubara Bayur,0,12.7,6.7,4.6,24,2.32,0.151,2.471,Juta Ton,2022
,117.097769,-0.461334,Batubara,Sedang (5100-6100),Swasta,Kota Samarinda,Kalimantan Timur,Batubara Gunung Pinang,0,9.4,12.55,11,32.95,3.916,0.531,4.447,Juta Ton,2022
,117.166297,-0.569124,Batubara,Sedang (5100-6100),Swasta,Kota Samarinda,Kalimantan Timur,Batubara Loajanan,0,128.201,81.923,69.362,279.486,61.14,48.148,109.288,Juta Ton,2022
,117.247892,-0.259131,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Perangat,0,25.4755,12.5,5.9,43.8755,5.986,4.142,10.128,Juta Ton,2022
,117.046847,-0.529765,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Loa Gagak,0,27.65,45.67,54.56,127.88,5.82,17.28,23.1,Juta Ton,2022
,117.051353,-0.467438,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Jongkang,0,17.16,12.6,11.44,41.2,2.42,2.53,4.95,Juta Ton,2022
,116.964246,-0.528263,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Loa Kulu Utara,0,2.05,3,4.65,9.7,0.44,0.87,1.31,Juta Ton,2022
,116.946975,-0.564307,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Loa Kulu Selatan,0,1.97,2.78,2.39,7.14,0.13,0.37,0.5,Juta Ton,2022
,116.91844,-0.593593,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Sentuk Timur,0,3.45,11.89,18.8,34.14,0.26,2,2.26,Juta Ton,2022
,117.027323,-0.611615,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Loa Haur,0,0,0,0,0,0,0,0,Juta Ton,2022
,116.905674,-0.637898,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Sentuk Selatan,0,43.68,54.13,41.45,139.26,5.42,12.62,18.04,Juta Ton,2022
,117.38903,2.2818,Batubara,Sedang (5100-6100),Swasta,Berau,Kalimantan Timur,Batubara Sambarata,0,73,86.9,163.44,323.34,0,13.27,13.27,Juta Ton,2022
,117.461366,2.12866,Batubara,Sedang (5100-6100),Swasta,Berau,Kalimantan Timur,Batubara Parapatan,0,35.8,38,49.48,123.28,4.62,15.82,20.44,Juta Ton,2022
,117.280943,-0.405002,Batubara,Sedang (5100-6100),Swasta,Kota Samarinda,Kalimantan Timur,Batubara Muara Badak Ulu 5,0,0,0,6.819,6.819,0,0,0,Juta Ton,2022
,117.286735,-0.35039,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Muara Badak Ulu 4,0,0,0.915318,0.261083,1.176401,0,0,0,Juta Ton,2022
,117.275978,-0.385143,Batubara,Sedang (5100-6100),Swasta,Kota Samarinda,Kalimantan Timur,Batubara Muara Badak Ulu 3,0,0,0,6.819169,6.819169,0,0,0,Juta Ton,2022
,117.259429,-0.410795,Batubara,Sedang (5100-6100),Swasta,Kota Samarinda,Kalimantan Timur,Batubara Muara Badak Ulu 6,0,0,0.045374,13.713296,13.75867,0,0,0,Juta Ton,2022
,117.295837,-0.309017,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Muara Badak Ulu 7,0,7.143949,17.33,75.93,100.403949,7.67,6.82,14.49,Juta Ton,2022
,117.306594,-0.326394,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Muara Badak Ulu 8,0,0.0186,0.057925,1.08,1.156525,0.023442,0.4,0.423442,Juta Ton,2022
,117.28895,-0.29846,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Muara Badak Ulu 10,0,23.627575,46.648972,27.59,97.866547,2.971661,1.941857,4.913518,Juta Ton,2022
,117.101632,-0.382516,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Loa Buah 2,0,0,12.131,9.629,21.76,11.39,16.86,28.25,Juta Ton,2022
,101.946173,-1.651208,Batubara,Sedang (5100-6100),Swasta,Bungo,Jambi,Batubara Rantau Pandan 2,0,4.804138,1.907873,0.756,7.468011,1.15,0.375,1.525,Juta Ton,2022
,114.990043,-0.717938,Batubara,Sedang (5100-6100),Swasta,Barito Utara,Kalimantan Tengah,Batubara Luwe Hulu,0,12.736,12.028,9.53,34.294,8.51,0,8.51,Juta Ton,2022
,112.835351,-1.364849,Batubara,Sedang (5100-6100),Swasta,Katingan,Kalimantan Tengah,Batubara Alam Lestari,0,3.1,6.6,36.2,45.9,35.08,7.89,42.97,Juta Ton,2022
,115.335582,-1.989574,Batubara,Sedang (5100-6100),Swasta,Barito Timur,Kalimantan Tengah,Batubara Lalap,0,12.313,5.693,2.259,20.265,4.86,1.507,6.367,Juta Ton,2022
,115.120903,-1.995867,Batubara,Sedang (5100-6100),Swasta,Barito Timur,Kalimantan Tengah,Batubara Karusen Janang,0,0,0,0,0,0,0,0,Juta Ton,2022
,115.165529,-1.648617,Batubara,Sedang (5100-6100),Swasta,Barito Timur,Kalimantan Tengah,Batubara Dusun Tengah 2,0,13.217,8.125,7.6,28.942,7.3,5.185,12.485,Juta Ton,2022
,113.882766,-0.889725,Batubara,Sedang (5100-6100),Swasta,Kapuas,Kalimantan Tengah,Batubara Hurung Tampang,0,9.25,7.42,0,16.67,3.5,0,3.5,Juta Ton,2022
,115.265713,-0.927058,Batubara,Sedang (5100-6100),Swasta,Barito Utara,Kalimantan Tengah,Batubara Malateken,0,29.7,3.3,1.3,34.3,4,0,4,Juta Ton,2022
,115.321473,-1.900474,Batubara,Sedang (5100-6100),Swasta,Barito Timur,Kalimantan Tengah,Batubara Patangkep Tutui,0,7.91,5.03,6.34,19.28,0,5.76,5.76,Juta Ton,2022
,115.221755,-2.038253,Batubara,Sedang (5100-6100),Swasta,Barito Timur,Kalimantan Tengah,Batubara Bangkiraiyen,0,15.487,9.328,27.129,51.944,14.96,16.441,31.401,Juta Ton,2022
,115.458401,-3.586107,Batubara,Sedang (5100-6100),Swasta,Tanah Bumbu,Kalimantan Selatan,Batubara Satui Pelita,0,0,0.614,3.31,3.924,0.032,1.5,1.532,Juta Ton,2022
